XDC Network,XDC,0.092246,0.192754,False,False,2025-02-05 18:37:25
Injective,INJ,14.72,52.62,False,False,2025-02-05 18:37:25
Bonk,BONK,1.866e-05,5.825e-05,False,False,2025-02-05 18:37:25
Sonic (prev. FTM),S,0.449886,1.029,False,False,2025-02-05 18:37:25
Rocket Pool ETH,RETH,3141.89,4814.31,False,False,2025-02-05 18:37:25
NEXO,NEXO,1.39,4.07,False,False,2025-02-05 18:37:25
Worldcoin,WLD,1.35,11.74,False,False,2025-02-05 18:37:25
The Graph,GRT,0.140308,2.84,False,False,2025-02-05 18:37:25
Mantle Staked Ether,METH,2967.39,4729.53,False,False,2025-02-05 18:37:25
Quant,QNT,91.76,427.42,False,False,2025-02-05 18:37:25
DeXe,DEXE,21.89,32.38,False,False,2025-02-05 18:37:25
Flare,FLR,0.02102131,0.150073,False,False,2025-02-05 18:37:25
Usual USD,USD0,0.997748,1.33,False,False,2025-02-05 18:37:25
JasmyCoin,JASMY,0.02399682,4.79,False,False,2025-02-05 18:37:25
Sei,SEI,0.244319,1.14,False,False,2025-02-05 18:37:25
Marinade Staked SOL,MSOL,260.07,363.77,False,False,2025-02-05 18:37:25
GALA,GALA,0.02368582,0.824837,False,False,2025-02-05 18:37:25
Onyxcoin,XCN,0.03112459,0.184139,False,False,2025-02-05 18:37:25
The Sandbox,SAND,0.410443,8.4,False,False,2025-02-05 18:37:25
Virtuals Protocol,VIRTUAL,1.51,5.07,False,False,2025-02-05 18:37:25
FLOKI,FLOKI,9.967e-05,0.00034495,False,False,2025-02-05 18:37:25
EOS,EOS,0.619223,22.71,False,False,2025-02-05 18:37:25
Bitcoin,BTC,98900.0,108786.0,❌,2025-02-05 18:49:01
Ethereum,ETH,2811.82,4878.26,❌,2025-02-05 18:49:01
XRP,XRP,2.55,3.4,❌,2025-02-05 18:49:01
Tether,USDT,1.0,1.32,❌,2025-02-05 18:49:01
Solana,SOL,206.88,293.31,❌,2025-02-05 18:49:01
BNB,BNB,578.43,788.84,❌,2025-02-05 18:49:01
USDC,USDC,0.999972,1.17,❌,2025-02-05 18:49:01
Dogecoin,DOGE,0.267581,0.731578,❌,2025-02-05 18:49:01
Cardano,ADA,0.773396,3.09,❌,2025-02-05 18:49:01
Lido Staked Ether,STETH,2814.8,4829.57,❌,2025-02-05 18:49:01
TRON,TRX,0.225547,0.431288,❌,2025-02-05 18:49:01
Chainlink,LINK,19.99,52.7,❌,2025-02-05 18:49:01
Wrapped Bitcoin,WBTC,98850.0,108368.0,❌,2025-02-05 18:49:01
Wrapped stETH,WSTETH,3360.08,7256.02,❌,2025-02-05 18:49:01
Sui,SUI,3.62,5.35,❌,2025-02-05 18:49:01
Avalanche,AVAX,27.09,144.96,❌,2025-02-05 18:49:01
Stellar,XLM,0.343342,0.875563,❌,2025-02-05 18:49:01
Hedera,HBAR,0.257392,0.569229,❌,2025-02-05 18:49:01
Toncoin,TON,3.9,8.25,❌,2025-02-05 18:49:01
Shiba Inu,SHIB,1.642e-05,8.616e-05,❌,2025-02-05 18:49:01
Hyperliquid,HYPE,27.31,34.96,❌,2025-02-05 18:49:01
LEO Token,LEO,9.81,9.93,❌,2025-02-05 18:49:01
Litecoin,LTC,107.25,410.26,❌,2025-02-05 18:49:01
Bitget Token,BGB,6.65,8.45,❌,2025-02-05 18:49:01
WETH,WETH,2806.31,4799.89,❌,2025-02-05 18:49:01
USDS,USDS,1.0,1.057,❌,2025-02-05 18:49:01
Polkadot,DOT,4.84,54.98,❌,2025-02-05 18:49:01
Bitcoin Cash,BCH,337.45,3785.82,❌,2025-02-05 18:49:01
Ethena USDe,USDE,1.001,1.032,❌,2025-02-05 18:49:01
Wrapped eETH,WEETH,2984.92,4311.81,❌,2025-02-05 18:49:01
Uniswap,UNI,9.36,44.92,❌,2025-02-05 18:49:01
MANTRA,OM,5.75,6.21,❌,2025-02-05 18:49:01
Ondo,ONDO,1.41,2.14,❌,2025-02-05 18:49:01
Pepe,PEPE,1.037e-05,2.803e-05,❌,2025-02-05 18:49:01
Monero,XMR,228.68,542.33,❌,2025-02-05 18:49:01
Aave,AAVE,274.28,661.69,❌,2025-02-05 18:49:01
Official Trump,TRUMP,20.33,73.43,❌,2025-02-05 18:49:01
NEAR Protocol,NEAR,3.43,20.44,❌,2025-02-05 18:49:01
WhiteBIT Coin,WBT,27.57,29.08,❌,2025-02-05 18:49:01
Mantle,MNT,1.15,1.54,❌,2025-02-05 18:49:01
Aptos,APT,6.23,19.92,❌,2025-02-05 18:49:01
Internet Computer,ICP,7.21,700.65,❌,2025-02-05 18:49:01
Dai,DAI,0.999132,1.22,❌,2025-02-05 18:49:01
Ethereum Classic,ETC,21.28,167.09,❌,2025-02-05 18:49:01
Bittensor,TAO,366.54,757.6,❌,2025-02-05 18:49:01
VeChain,VET,0.03625938,0.280991,❌,2025-02-05 18:49:01
Cronos,CRO,0.10526,0.965407,❌,2025-02-05 18:49:01
OKB,OKB,47.2,73.8,❌,2025-02-05 18:49:01
POL (ex-MATIC),POL,0.323522,1.29,❌,2025-02-05 18:49:01
Gate,GT,21.21,25.94,❌,2025-02-05 18:49:01
sUSDS,SUSDS,1.035,1.088,❌,2025-02-05 18:49:01
Kaspa,KAS,0.098779,0.207411,❌,2025-02-05 18:49:01
Jupiter,JUP,0.947726,2.0,❌,2025-02-05 18:49:01
Algorand,ALGO,0.296456,3.56,❌,2025-02-05 18:49:01
Render,RENDER,4.7,13.53,❌,2025-02-05 18:49:01
Coinbase Wrapped BTC,CBBTC,98850.0,108953.0,❌,2025-02-05 18:49:01
Tokenize Xchange,TKX,27.12,50.43,❌,2025-02-05 18:49:01
Arbitrum,ARB,0.493836,2.39,❌,2025-02-05 18:49:01
Filecoin,FIL,3.36,236.84,❌,2025-02-05 18:49:01
Cosmos Hub,ATOM,4.83,44.45,❌,2025-02-05 18:49:01
Artificial Superintelligence Alliance,FET,0.79685,3.45,❌,2025-02-05 18:49:01
Ethena,ENA,0.594969,1.52,❌,2025-02-05 18:49:01
Lombard Staked BTC,LBTC,98779.0,114576.0,❌,2025-02-05 18:49:01
First Digital USD,FDUSD,0.998938,1.15,❌,2025-02-05 18:49:01
Binance-Peg WETH,WETH,2804.33,4098.26,❌,2025-02-05 18:49:01
Raydium,RAY,5.82,16.83,❌,2025-02-05 18:49:01
Fasttoken,FTN,3.94,3.96,❌,2025-02-05 18:49:01
Celestia,TIA,3.25,20.85,❌,2025-02-05 18:49:01
Lido DAO,LDO,1.82,7.3,❌,2025-02-05 18:49:01
Binance Staked SOL,BNSOL,213.16,297.96,❌,2025-02-05 18:49:01
Kelp DAO Restaked ETH,RSETH,2898.32,4216.2,❌,2025-02-05 18:49:01
KuCoin,KCS,12.88,28.83,❌,2025-02-05 18:49:01
Stacks,STX,1.025,3.86,❌,2025-02-05 18:49:01
Optimism,OP,1.14,4.84,❌,2025-02-05 18:49:01
Movement,MOVE,0.638521,1.45,❌,2025-02-05 18:49:01
Solv Protocol SolvBTC,SOLVBTC,98280.0,108929.0,❌,2025-02-05 18:49:01
Immutable,IMX,0.835381,9.52,❌,2025-02-05 18:49:01
Sonic (prev. FTM),S,0.456752,1.029,❌,2025-02-05 18:49:01
XDC Network,XDC,0.092529,0.192754,❌,2025-02-05 18:49:01
Theta Network,THETA,1.45,15.72,❌,2025-02-05 18:49:01
Injective,INJ,14.76,52.62,❌,2025-02-05 18:49:01
Bonk,BONK,1.87e-05,5.825e-05,❌,2025-02-05 18:49:01
Rocket Pool ETH,RETH,3143.48,4814.31,❌,2025-02-05 18:49:01
NEXO,NEXO,1.39,4.07,❌,2025-02-05 18:49:01
Worldcoin,WLD,1.36,11.74,❌,2025-02-05 18:49:01
The Graph,GRT,0.140258,2.84,❌,2025-02-05 18:49:01
Quant,QNT,91.95,427.42,❌,2025-02-05 18:49:01
Mantle Staked Ether,METH,2964.19,4729.53,❌,2025-02-05 18:49:01
DeXe,DEXE,21.94,32.38,❌,2025-02-05 18:49:01
Flare,FLR,0.02101589,0.150073,❌,2025-02-05 18:49:01
Usual USD,USD0,0.999454,1.33,❌,2025-02-05 18:49:01
JasmyCoin,JASMY,0.02404052,4.79,❌,2025-02-05 18:49:01
Sei,SEI,0.245028,1.14,❌,2025-02-05 18:49:01
Marinade Staked SOL,MSOL,261.04,363.77,❌,2025-02-05 18:49:01
GALA,GALA,0.02383835,0.824837,❌,2025-02-05 18:49:01
Onyxcoin,XCN,0.03085757,0.184139,❌,2025-02-05 18:49:01
The Sandbox,SAND,0.411798,8.4,❌,2025-02-05 18:49:01
Virtuals Protocol,VIRTUAL,1.52,5.07,❌,2025-02-05 18:49:01
FLOKI,FLOKI,9.979e-05,0.00034495,❌,2025-02-05 18:49:01
EOS,EOS,0.621487,22.71,❌,2025-02-05 18:49:01
